,state,county,date,min.2,max.2,mean.2,min.1,max.1,mean.1,min,max,mean
5012,MARYLAND,PRINCE GEORGE'S County,2020/9/10,0,0,0,18.54000092,36.02000046,25.76432659,29.23999977,48.90999985,37.98906128
5046,MARYLAND,PRINCE GEORGE'S County,2021/6/14,0,0,0,0,0,0,0.99000001,22.95000076,9.354734722
5066,MARYLAND,PRINCE GEORGE'S County,2021/8/9,8.829999924,15.44999981,12.62248979,0,0,0,0,0,0
5067,MARYLAND,PRINCE GEORGE'S County,2021/8/9,8.829999924,15.44999981,12.62248979,0,0,0,0,0,0
5117,MARYLAND,PRINCE GEORGE'S County,2022/7/2,0,0,0,0,0,0,1.25,8.25,3.668897962
5126,MARYLAND,PRINCE GEORGE'S County,2022/7/2,0,0,0,0,0,0,1.25,8.25,3.668897962
5120,MARYLAND,PRINCE GEORGE'S County,2022/7/3,0,0,0,1.25,8.25,3.668897962,0,0,0
5121,MARYLAND,PRINCE GEORGE'S County,2022/7/3,0,0,0,1.25,8.25,3.668897962,0,0,0
5124,MARYLAND,PRINCE GEORGE'S County,2022/7/3,0,0,0,1.25,8.25,3.668897962,0,0,0
5127,MARYLAND,PRINCE GEORGE'S County,2022/7/3,0,0,0,1.25,8.25,3.668897962,0,0,0
5103,MARYLAND,PRINCE GEORGE'S County,2022/8/8,0,0,0,0,0,0,0,11.60000038,0.436244906
5108,MARYLAND,PRINCE GEORGE'S County,2022/8/10,0,11.60000038,0.436244906,0,0,0,17.28000069,46.47999954,35.67240822
5109,MARYLAND,PRINCE GEORGE'S County,2022/8/10,0,11.60000038,0.436244906,0,0,0,17.28000069,46.47999954,35.67240822
5110,MARYLAND,PRINCE GEORGE'S County,2022/8/10,0,11.60000038,0.436244906,0,0,0,17.28000069,46.47999954,35.67240822
5111,MARYLAND,PRINCE GEORGE'S County,2022/8/10,0,11.60000038,0.436244906,0,0,0,17.28000069,46.47999954,35.67240822
5113,MARYLAND,PRINCE GEORGE'S County,2022/8/10,0,11.60000038,0.436244906,0,0,0,17.28000069,46.47999954,35.67240822
5114,MARYLAND,PRINCE GEORGE'S County,2022/8/10,0,11.60000038,0.436244906,0,0,0,17.28000069,46.47999954,35.67240822
5115,MARYLAND,PRINCE GEORGE'S County,2022/8/10,0,11.60000038,0.436244906,0,0,0,17.28000069,46.47999954,35.67240822
5164,MARYLAND,PRINCE GEORGE'S County,2023/7/1,0,0,0,6.090000153,16.26000023,11.17453063,4.099999905,14.34000015,9.638897944
5178,MARYLAND,PRINCE GEORGE'S County,2023/8/14,0,0,0,0,0,0,2.970000029,19.73999977,9.658693851
5179,MARYLAND,PRINCE GEORGE'S County,2023/8/14,0,0,0,0,0,0,2.970000029,19.73999977,9.658693851
271,VIRGINIA,PRINCE WILLIAM County,1996/1/19,0,0,0,5.239999771,9.930000305,7.559557532,19.43000031,21.73999977,20.69784658
261,VIRGINIA,PRINCE WILLIAM County,1996/9/6,24.15999985,42.97000122,34.89374635,6.449999809,35.68000031,20.32601778,32.84999847,59.22999954,43.67486729
290,VIRGINIA,PRINCE WILLIAM County,1996/11/8,0,0,0,0,0,0,44.25999832,58.02999878,49.46427725
376,VIRGINIA,PRINCE WILLIAM County,1998/1/28,0,0,0,17.35000038,29.88999939,23.44994099,34.90999985,41.79000092,38.88076693
460,VIRGINIA,PRINCE WILLIAM County,1998/2/4,0,0,0,6.690000057,13.47000027,10.39817109,44.52000046,48.86000061,47.23923306
402,VIRGINIA,PRINCE WILLIAM County,1998/6/23,0,0,0,0,17.62999916,7.966401168,10.52000046,30.71999931,21.3082596
637,VIRGINIA,PRINCE WILLIAM County,1999/9/16,0,14.06999969,1.476165189,23.43000031,51.65999985,34.63908559,32.47000122,58.72000122,44.6423009
771,VIRGINIA,PRINCE WILLIAM County,2000/8/4,0,7.019999981,0.527374631,4.829999924,8.319999695,6.245191741,0.670000017,5.179999828,2.275457226
823,VIRGINIA,PRINCE WILLIAM County,2001/6/22,0,0,0,0,0,0,17.51000023,32.24000168,23.99616523
1139,VIRGINIA,PRINCE WILLIAM County,2003/6/12,0,0,0,5.349999905,11.38000011,8.148702074,13.68999958,27.42000008,19.01233045
1131,VIRGINIA,PRINCE WILLIAM County,2003/6/19,11.63000011,16.96999931,14.22964601,7.71999979,19.11000061,11.97840707,14.98999977,22.85000038,18.70734516
1165,VIRGINIA,PRINCE WILLIAM County,2003/11/19,0,0,0,0,0,0,27.62999916,39.02000046,33.33823003
1227,VIRGINIA,PRINCE WILLIAM County,2004/8/1,0,0,0,0,0,0,0,21.84000015,13.33135692
1266,VIRGINIA,PRINCE WILLIAM County,2004/9/17,6.510000229,11.94999981,8.445073749,0,6.400000095,2.900530976,34.15000153,51.90999985,43.52522121
1286,VIRGINIA,PRINCE WILLIAM County,2004/9/28,0,0,0,5.78000021,16.59000015,11.12147492,48.18999863,68.12000275,58.23100291
1325,VIRGINIA,PRINCE WILLIAM County,2005/8/8,0,13.68999958,7.714159298,0,0,0,17.26000023,21.54999924,19.78427732
1402,VIRGINIA,PRINCE WILLIAM County,2006/4/22,0,0,0,5.199999809,6.639999866,5.832153406,24.30999947,35.29999924,27.83805305
1357,VIRGINIA,PRINCE WILLIAM County,2006/6/24,10.19999981,31.31999969,22.48427731,0,5.710000038,0.68749263,23.48999977,69.88999939,44.58008846
1421,VIRGINIA,PRINCE WILLIAM County,2006/6/25,0,5.710000038,0.68749263,23.48999977,69.88999939,44.58008846,54.61999893,105.9000015,75.4773155
1363,VIRGINIA,PRINCE WILLIAM County,2006/6/26,23.48999977,69.88999939,44.58008846,54.61999893,105.9000015,75.4773155,20.64999962,54.20000076,44.01324482
1416,VIRGINIA,PRINCE WILLIAM County,2006/7/6,7.760000229,12.48999977,9.840737469,28.36000061,45.34999847,39.63702056,0,0,0
1590,VIRGINIA,PRINCE WILLIAM County,2008/9/6,0,0,0,6,22.60000038,11.85519176,91.34999847,181.7899933,145.8563716
1592,VIRGINIA,PRINCE WILLIAM County,2008/9/6,0,0,0,6,22.60000038,11.85519176,91.34999847,181.7899933,145.8563716
1674,VIRGINIA,PRINCE WILLIAM County,2009/5/6,6.949999809,13.85999966,8.403746308,5.400000095,7.460000038,6.334100301,26.18000031,31.5,29.27474925
1963,VIRGINIA,PRINCE WILLIAM County,2010/9/30,0,6.46999979,1.413539819,43.56000137,63.38999939,52.20672569,56.08000183,89.58000183,67.19528014
2047,VIRGINIA,PRINCE WILLIAM County,2011/3/10,0,0,0,10.75,20.37999916,14.70507376,24.38999939,36.52999878,30.20814156
2048,VIRGINIA,PRINCE WILLIAM County,2011/3/10,0,0,0,10.75,20.37999916,14.70507376,24.38999939,36.52999878,30.20814156
2051,VIRGINIA,PRINCE WILLIAM County,2011/3/10,0,0,0,10.75,20.37999916,14.70507376,24.38999939,36.52999878,30.20814156
2054,VIRGINIA,PRINCE WILLIAM County,2011/3/10,0,0,0,10.75,20.37999916,14.70507376,24.38999939,36.52999878,30.20814156
2027,VIRGINIA,PRINCE WILLIAM County,2011/5/16,11.69999981,15.71000004,13.56374628,1.159999967,6.869999886,4.545014747,14.81000042,36.59000015,27.0962242
2028,VIRGINIA,PRINCE WILLIAM County,2011/5/16,11.69999981,15.71000004,13.56374628,1.159999967,6.869999886,4.545014747,14.81000042,36.59000015,27.0962242
2029,VIRGINIA,PRINCE WILLIAM County,2011/5/18,14.81000042,36.59000015,27.0962242,4.510000229,21.35000038,11.47339232,5.269999981,17.87999916,10.85162245
2198,VIRGINIA,PRINCE WILLIAM County,2012/5/21,0,0,0,8.800000191,27.77000046,19.63050151,17.45999908,41.45999908,27.95840704
2227,VIRGINIA,PRINCE WILLIAM County,2012/5/21,0,0,0,8.800000191,27.77000046,19.63050151,17.45999908,41.45999908,27.95840704
2229,VIRGINIA,PRINCE WILLIAM County,2012/5/21,0,0,0,8.800000191,27.77000046,19.63050151,17.45999908,41.45999908,27.95840704
2230,VIRGINIA,PRINCE WILLIAM County,2012/5/21,0,0,0,8.800000191,27.77000046,19.63050151,17.45999908,41.45999908,27.95840704
2231,VIRGINIA,PRINCE WILLIAM County,2012/5/21,0,0,0,8.800000191,27.77000046,19.63050151,17.45999908,41.45999908,27.95840704
2233,VIRGINIA,PRINCE WILLIAM County,2012/5/21,0,0,0,8.800000191,27.77000046,19.63050151,17.45999908,41.45999908,27.95840704
2234,VIRGINIA,PRINCE WILLIAM County,2012/5/21,0,0,0,8.800000191,27.77000046,19.63050151,17.45999908,41.45999908,27.95840704
2199,VIRGINIA,PRINCE WILLIAM County,2012/5/22,8.800000191,27.77000046,19.63050151,17.45999908,41.45999908,27.95840704,10.86999989,21.71999931,15.87430678
2200,VIRGINIA,PRINCE WILLIAM County,2012/5/22,8.800000191,27.77000046,19.63050151,17.45999908,41.45999908,27.95840704,10.86999989,21.71999931,15.87430678
2201,VIRGINIA,PRINCE WILLIAM County,2012/5/22,8.800000191,27.77000046,19.63050151,17.45999908,41.45999908,27.95840704,10.86999989,21.71999931,15.87430678
2202,VIRGINIA,PRINCE WILLIAM County,2012/5/22,8.800000191,27.77000046,19.63050151,17.45999908,41.45999908,27.95840704,10.86999989,21.71999931,15.87430678
2203,VIRGINIA,PRINCE WILLIAM County,2012/5/22,8.800000191,27.77000046,19.63050151,17.45999908,41.45999908,27.95840704,10.86999989,21.71999931,15.87430678
2205,VIRGINIA,PRINCE WILLIAM County,2012/5/22,8.800000191,27.77000046,19.63050151,17.45999908,41.45999908,27.95840704,10.86999989,21.71999931,15.87430678
2206,VIRGINIA,PRINCE WILLIAM County,2012/5/22,8.800000191,27.77000046,19.63050151,17.45999908,41.45999908,27.95840704,10.86999989,21.71999931,15.87430678
2210,VIRGINIA,PRINCE WILLIAM County,2012/5/22,8.800000191,27.77000046,19.63050151,17.45999908,41.45999908,27.95840704,10.86999989,21.71999931,15.87430678
2211,VIRGINIA,PRINCE WILLIAM County,2012/5/23,17.45999908,41.45999908,27.95840704,10.86999989,21.71999931,15.87430678,13.84000015,24.79999924,19.73029498
2212,VIRGINIA,PRINCE WILLIAM County,2012/5/23,17.45999908,41.45999908,27.95840704,10.86999989,21.71999931,15.87430678,13.84000015,24.79999924,19.73029498
2213,VIRGINIA,PRINCE WILLIAM County,2012/5/23,17.45999908,41.45999908,27.95840704,10.86999989,21.71999931,15.87430678,13.84000015,24.79999924,19.73029498
2216,VIRGINIA,PRINCE WILLIAM County,2012/5/23,17.45999908,41.45999908,27.95840704,10.86999989,21.71999931,15.87430678,13.84000015,24.79999924,19.73029498
2218,VIRGINIA,PRINCE WILLIAM County,2012/5/23,17.45999908,41.45999908,27.95840704,10.86999989,21.71999931,15.87430678,13.84000015,24.79999924,19.73029498
2220,VIRGINIA,PRINCE WILLIAM County,2012/5/23,17.45999908,41.45999908,27.95840704,10.86999989,21.71999931,15.87430678,13.84000015,24.79999924,19.73029498
2221,VIRGINIA,PRINCE WILLIAM County,2012/5/23,17.45999908,41.45999908,27.95840704,10.86999989,21.71999931,15.87430678,13.84000015,24.79999924,19.73029498
2396,VIRGINIA,PRINCE WILLIAM County,2013/7/12,0,7.21999979,3.483451324,57.45999908,91.55999756,70.36053097,5.659999847,16.51000023,11.14766964
2425,VIRGINIA,PRINCE WILLIAM County,2014/6/12,0,6.239999771,3.545339233,9.81000042,18.63999939,14.06539824,7.210000038,15.17000008,10.02050151
2509,VIRGINIA,PRINCE WILLIAM County,2015/6/20,1.110000014,8.06000042,3.530206495,2.25,7.449999809,5.619439534,26.40999985,65.47000122,44.73504421
2492,VIRGINIA,PRINCE WILLIAM County,2015/6/27,9.239999771,24.76000023,15.95492628,5.119999886,14.60999966,8.663392316,32.75999832,55.02000046,43.52743363
2493,VIRGINIA,PRINCE WILLIAM County,2015/6/27,9.239999771,24.76000023,15.95492628,5.119999886,14.60999966,8.663392316,32.75999832,55.02000046,43.52743363
2567,VIRGINIA,PRINCE WILLIAM County,2016/6/28,0,0,0,0,8.649999619,3.575781705,15.82999992,37.75999832,29.70371685
2633,VIRGINIA,PRINCE WILLIAM County,2017/8/11,0,0,0,0,0,0,25.72999954,48.91999817,39.77622405
2634,VIRGINIA,PRINCE WILLIAM County,2017/8/11,0,0,0,0,0,0,25.72999954,48.91999817,39.77622405
2635,VIRGINIA,PRINCE WILLIAM County,2017/8/11,0,0,0,0,0,0,25.72999954,48.91999817,39.77622405
2636,VIRGINIA,PRINCE WILLIAM County,2017/8/11,0,0,0,0,0,0,25.72999954,48.91999817,39.77622405
2637,VIRGINIA,PRINCE WILLIAM County,2017/8/11,0,0,0,0,0,0,25.72999954,48.91999817,39.77622405
2798,VIRGINIA,PRINCE WILLIAM County,2018/7/21,0,0,0,0,0,0,95.94999695,124.1999969,113.3244248
2799,VIRGINIA,PRINCE WILLIAM County,2018/7/21,0,0,0,0,0,0,95.94999695,124.1999969,113.3244248
2988,VIRGINIA,PRINCE WILLIAM County,2019/5/4,12.27999973,18.63999939,16.81044248,0,3.5,0.605870206,20.45000076,54.75,35.67525071
2989,VIRGINIA,PRINCE WILLIAM County,2019/5/4,12.27999973,18.63999939,16.81044248,0,3.5,0.605870206,20.45000076,54.75,35.67525071
3051,VIRGINIA,PRINCE WILLIAM County,2020/7/23,15.89999962,27.20999908,21.61191736,41.49000168,55.25999832,51.45728622,9.100000381,36.75999832,18.97324483
3071,VIRGINIA,PRINCE WILLIAM County,2020/8/13,28.96999931,78.19000244,47.11654868,1.120000005,17.47999954,5.44929203,17.90999985,49.45000076,40.55032452
3072,VIRGINIA,PRINCE WILLIAM County,2020/8/13,28.96999931,78.19000244,47.11654868,1.120000005,17.47999954,5.44929203,17.90999985,49.45000076,40.55032452
114,VIRGINIA,PULASKI County,1996/1/19,0,3,0.03,35.97000122,53.09000015,42.77251536,0,14.36999989,6.147423315
126,VIRGINIA,PULASKI County,1996/1/27,0,0,0,41.97000122,49,44.62481602,0,0,0
185,VIRGINIA,PULASKI County,1996/5/16,1.580000043,4.340000153,2.712085896,49.58000183,58.65999985,54.50766876,2.49000001,13.35000038,5.076012262
309,VIRGINIA,PULASKI County,1997/6/2,13.28999996,19.31999969,15.82849691,4.940000057,12.28999996,8.410000004,17.60000038,24.43000031,22.01150306
359,VIRGINIA,PULASKI County,1998/1/8,0.829999983,8.260000229,4.366840494,44.36000061,63.74000168,54.48064416,1.309999943,9.069999695,3.540828231
401,VIRGINIA,PULASKI County,1998/3/20,22.11000061,25.15999985,24.03085888,0,23.60000038,16.37613494,25.71999931,33.34999847,28.5267178
422,VIRGINIA,PULASKI County,1998/4/19,3.059999943,11.71000004,5.051104295,2.940000057,9.350000381,5.321349714,39.09000015,45.43000031,42.09751538
668,VIRGINIA,PULASKI County,2000/6/27,0,0,0,0,8.840000153,1.613588955,23.20999908,33.43999863,28.24779142
715,VIRGINIA,PULASKI County,2000/9/2,5.559999943,13.21000004,8.573496931,8.079999924,14.59000015,9.885950919,5.550000191,14.07999992,7.965981598
721,VIRGINIA,PULASKI County,2000/9/2,5.559999943,13.21000004,8.573496931,8.079999924,14.59000015,9.885950919,5.550000191,14.07999992,7.965981598
683,VIRGINIA,PULASKI County,2000/9/3,8.079999924,14.59000015,9.885950919,5.550000191,14.07999992,7.965981598,1,8.880000114,3.686257672
816,VIRGINIA,PULASKI County,2001/5/22,12.51000023,19.95999908,15.90751532,26.62999916,34.33000183,30.50819021,16.13999939,21.98999977,18.31407979
877,VIRGINIA,PULASKI County,2001/8/3,0,0,0,0,0,0,2.049999952,8.649999619,4.594325147
878,VIRGINIA,PULASKI County,2001/8/3,0,0,0,0,0,0,2.049999952,8.649999619,4.594325147
967,VIRGINIA,PULASKI County,2002/9/18,0,2,0.403006135,0,0,0,3.059999943,7.070000172,5.222361961
968,VIRGINIA,PULASKI County,2002/9/18,0,2,0.403006135,0,0,0,3.059999943,7.070000172,5.222361961
979,VIRGINIA,PULASKI County,2002/9/18,0,2,0.403006135,0,0,0,3.059999943,7.070000172,5.222361961
1506,VIRGINIA,PULASKI County,2007/3/28,0,0,0,0,0,0,9.93999958,19.22999954,14.07101225
1676,VIRGINIA,PULASKI County,2009/5/28,19.06999969,31.88999939,26.55935581,10.27000046,18.48999977,15.02745394,10.75,21.69000053,15.82337422
1679,VIRGINIA,PULASKI County,2009/5/28,19.06999969,31.88999939,26.55935581,10.27000046,18.48999977,15.02745394,10.75,21.69000053,15.82337422
1680,VIRGINIA,PULASKI County,2009/5/28,19.06999969,31.88999939,26.55935581,10.27000046,18.48999977,15.02745394,10.75,21.69000053,15.82337422
1681,VIRGINIA,PULASKI County,2009/5/28,19.06999969,31.88999939,26.55935581,10.27000046,18.48999977,15.02745394,10.75,21.69000053,15.82337422
1682,VIRGINIA,PULASKI County,2009/5/28,19.06999969,31.88999939,26.55935581,10.27000046,18.48999977,15.02745394,10.75,21.69000053,15.82337422
1683,VIRGINIA,PULASKI County,2009/5/28,19.06999969,31.88999939,26.55935581,10.27000046,18.48999977,15.02745394,10.75,21.69000053,15.82337422
1702,VIRGINIA,PULASKI County,2009/6/11,0,0,0,4.670000076,15.42000008,10.75082822,18.45000076,26.14999962,23.45668711
1703,VIRGINIA,PULASKI County,2009/6/11,0,0,0,4.670000076,15.42000008,10.75082822,18.45000076,26.14999962,23.45668711
1711,VIRGINIA,PULASKI County,2009/6/11,0,0,0,4.670000076,15.42000008,10.75082822,18.45000076,26.14999962,23.45668711
1859,VIRGINIA,PULASKI County,2010/3/13,6.53000021,11.82999992,9.199999999,35.86999893,50.65999985,46.02785288,0.579999983,6.539999962,3.206104303
1860,VIRGINIA,PULASKI County,2010/3/13,6.53000021,11.82999992,9.199999999,35.86999893,50.65999985,46.02785288,0.579999983,6.539999962,3.206104303
1863,VIRGINIA,PULASKI County,2010/3/13,6.53000021,11.82999992,9.199999999,35.86999893,50.65999985,46.02785288,0.579999983,6.539999962,3.206104303
1835,VIRGINIA,PULASKI County,2010/11/30,0,0,0,5.420000076,7.920000076,6.712024551,55.93000031,64.13999939,59.97101235
1836,VIRGINIA,PULASKI County,2010/11/30,0,0,0,5.420000076,7.920000076,6.712024551,55.93000031,64.13999939,59.97101235
1818,VIRGINIA,PULASKI County,2010/12/1,5.420000076,7.920000076,6.712024551,55.93000031,64.13999939,59.97101235,0,0,0
1822,VIRGINIA,PULASKI County,2010/12/1,5.420000076,7.920000076,6.712024551,55.93000031,64.13999939,59.97101235,0,0,0
2085,VIRGINIA,PULASKI County,2011/5/22,0,0,0,0,0,0,13.63000011,22.09000015,16.94226992
2149,VIRGINIA,PULASKI County,2011/7/7,0,19.39999962,4.75033742,0,10.18999958,0.558466257,16.92000008,37.00999832,27.51312886
2150,VIRGINIA,PULASKI County,2011/7/7,0,19.39999962,4.75033742,0,10.18999958,0.558466257,16.92000008,37.00999832,27.51312886
2151,VIRGINIA,PULASKI County,2011/7/7,0,19.39999962,4.75033742,0,10.18999958,0.558466257,16.92000008,37.00999832,27.51312886
2381,VIRGINIA,PULASKI County,2013/1/30,0,0,0,0,0,0,42.70999908,60.22000122,47.60098164
2364,VIRGINIA,PULASKI County,2013/7/10,0,0,0,0,0,0,11.52999973,25.62999916,18.50131901
2367,VIRGINIA,PULASKI County,2013/7/10,0,0,0,0,0,0,11.52999973,25.62999916,18.50131901
2732,VIRGINIA,PULASKI County,2018/9/17,9.100000381,20.79999924,12.98095096,31.64999962,46.95000076,35.30960112,2.400000095,9.199999809,4.638895693
2890,VIRGINIA,PULASKI County,2018/10/11,0.800000012,8.050000191,4.51334358,44.25,60.40999985,50.59033746,42.47000122,54.86999893,46.83420234
2970,VIRGINIA,PULASKI County,2019/4/19,0,0,0,0,4,0.024539877,55.93000031,74.93000031,64.68067485
3022,VIRGINIA,PULASKI County,2020/4/13,0,0,0,53.33000183,69.19999695,62.1331288,0,8.930000305,2.561809825
3725,MARYLAND,QUEEN ANNE'S County,1998/8/10,0,0,0,0,0,0,44.25,52.49000168,47.81146582
3766,MARYLAND,QUEEN ANNE'S County,1999/9/16,0,0,0,29.96999931,48.38000107,38.02671022,204.0099945,238.6000061,218.5034527
3807,MARYLAND,QUEEN ANNE'S County,2000/7/15,0,0,0,0,37.13000107,13.52798048,29.67000008,43.20999908,36.16198693
3836,MARYLAND,QUEEN ANNE'S County,2001/8/11,0,0,0,13.47999954,19.71999931,15.68312706,30.96999931,38.49000168,34.45332253
3849,MARYLAND,QUEEN ANNE'S County,2002/9/1,0,0,0,0,0,0,53.02000046,67.05999756,60.15273615
3935,MARYLAND,QUEEN ANNE'S County,2003/7/6,0,0,0,0,0,0,17.51000023,22.71999931,20.07928339
3867,MARYLAND,QUEEN ANNE'S County,2003/7/14,0,6.260000229,4.076872954,0,4,1.036938113,16.42000008,18.25,17.2163518
3963,MARYLAND,QUEEN ANNE'S County,2004/9/28,0,0,0,4.079999924,14.53999996,8.598892507,46.56000137,58.52999878,52.86592834
4018,MARYLAND,QUEEN ANNE'S County,2006/6/25,9.81000042,15.39000034,12.72912053,20.69000053,30.98999977,24.99583061,48.81000137,69.22000122,58.60618891
4017,MARYLAND,QUEEN ANNE'S County,2006/6/26,20.69000053,30.98999977,24.99583061,48.81000137,69.22000122,58.60618891,44.11000061,63.25,53.78625405
4121,MARYLAND,QUEEN ANNE'S County,2009/8/22,0,0,0,36.70999908,49.45000076,43.11801295,44.43000031,66.04000092,53.70521178
4312,MARYLAND,QUEEN ANNE'S County,2011/8/14,0,0,0,30.80999947,55.61000061,42.96185674,39.58000183,68.84999847,58.89540716
4187,MARYLAND,QUEEN ANNE'S County,2011/8/27,16.52000046,37.95999908,32.05094467,0,27.39999962,12.68996734,184.0800018,234.6100006,210.304593
4414,MARYLAND,QUEEN ANNE'S County,2012/8/26,0,0,0,5.25,17.21999931,14.17289897,19.89999962,75.54000092,40.98420187
4415,MARYLAND,QUEEN ANNE'S County,2012/8/26,0,0,0,5.25,17.21999931,14.17289897,19.89999962,75.54000092,40.98420187
4471,MARYLAND,QUEEN ANNE'S County,2013/6/18,2.460000038,5.730000019,3.896677527,0,16.29999924,7.488143341,41.59999847,58.06000137,48.95654706
4465,MARYLAND,QUEEN ANNE'S County,2013/7/12,0,2.25,0.597100978,7.610000134,26.53000069,15.23442996,65.98000336,77.43000031,72.54742665
4560,MARYLAND,QUEEN ANNE'S County,2014/8/12,0,0,0,0,0,0,54.47000122,90.61000061,68.89540706
4561,MARYLAND,QUEEN ANNE'S County,2014/8/12,0,0,0,0,0,0,54.47000122,90.61000061,68.89540706
4577,MARYLAND,QUEEN ANNE'S County,2015/6/27,15.09000015,18.07999992,16.79244299,0,4.369999886,2.218143321,21.06999969,43.61999893,31.52166122
4637,MARYLAND,QUEEN ANNE'S County,2016/7/1,0,0,0,0,0,0,3,14.28999996,5.557035828
4740,MARYLAND,QUEEN ANNE'S County,2018/10/8,0,1.220000029,0.057654723,0,0,0,0,21.80999947,0.740912049
4743,MARYLAND,QUEEN ANNE'S County,2018/10/12,0,13.19999981,5.440912008,50,80.69999695,65.78166115,0,30.04000092,10.4893811
4746,MARYLAND,QUEEN ANNE'S County,2018/10/12,0,13.19999981,5.440912008,50,80.69999695,65.78166115,0,30.04000092,10.4893811
4922,MARYLAND,QUEEN ANNE'S County,2019/7/4,0.970000029,4.519999981,3.265244305,0,0,0,0,25.82999992,0.084136808
5000,MARYLAND,QUEEN ANNE'S County,2020/8/4,0,18.85000038,11.32156352,35.79000092,71.54000092,43.56931604,81.76999664,122.6399994,105.9490228
5018,MARYLAND,QUEEN ANNE'S County,2020/8/7,15.77000046,27.51000023,20.98250813,0,37.77999878,12.35684041,13.39999962,24.35000038,17.512899
5019,MARYLAND,QUEEN ANNE'S County,2020/8/7,15.77000046,27.51000023,20.98250813,0,37.77999878,12.35684041,13.39999962,24.35000038,17.512899
4927,MARYLAND,QUEEN ANNE'S County,2020/8/13,0,0,0,12.02999973,27.78000069,19.25928335,9.619999886,23.30999947,13.58335501
4928,MARYLAND,QUEEN ANNE'S County,2020/8/13,0,0,0,12.02999973,27.78000069,19.25928335,9.619999886,23.30999947,13.58335501
5021,MARYLAND,QUEEN ANNE'S County,2020/8/13,0,0,0,12.02999973,27.78000069,19.25928335,9.619999886,23.30999947,13.58335501
5034,MARYLAND,QUEEN ANNE'S County,2021/9/23,0,0,0,0,2.599999905,0.016840391,30.11000061,66.62999725,46.363518
2519,VIRGINIA,RADFORD,2015/9/29,26.26000023,29.78000069,28.22277774,29.52000046,39.08000183,35.03361162,62.45999908,74.55000305,67.80361133
2784,VIRGINIA,RADFORD,2018/8/30,0,0,0,0,0,0,42.93999863,50.93000031,47.02277745
